,participant_id,tag_timestamp,metric,status,unix_timestamp,timestamp,eda,temperature,bvp
67,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083345039027,2024-10-04 23:09:05.039027,0.1894145607948303,,
68,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083345289027,2024-10-04 23:09:05.289027,0.1880962699651718,,
69,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083345539027,2024-10-04 23:09:05.539027,0.189344435930252,,
70,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083345789027,2024-10-04 23:09:05.789027,0.1917846947908401,,
71,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083346039027,2024-10-04 23:09:06.039027,0.1927523761987686,,
72,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083346289027,2024-10-04 23:09:06.289027,0.195963978767395,,
73,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083346539027,2024-10-04 23:09:06.539027,0.1959780007600784,,
74,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083346789027,2024-10-04 23:09:06.789027,0.1959218978881836,,
75,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083347039027,2024-10-04 23:09:07.039027,0.1942810416221618,,
76,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083347289027,2024-10-04 23:09:07.289027,0.1916304230690002,,
77,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083347539027,2024-10-04 23:09:07.539027,0.19193896651268,,
78,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083347789027,2024-10-04 23:09:07.789027,0.1923456639051437,,
79,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083348039027,2024-10-04 23:09:08.039027,0.1896249204874038,,
80,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083348289027,2024-10-04 23:09:08.289027,0.1909993290901184,,
81,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083348539027,2024-10-04 23:09:08.539027,0.1909852921962738,,
82,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083348789027,2024-10-04 23:09:08.789027,0.1912377327680587,,
83,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083349039027,2024-10-04 23:09:09.039027,0.1895267516374588,,
84,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083349289027,2024-10-04 23:09:09.289027,0.1878999173641204,,
85,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083349539027,2024-10-04 23:09:09.539027,0.1882785856723785,,
86,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083349789027,2024-10-04 23:09:09.789027,0.1893584579229354,,
87,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083350039027,2024-10-04 23:09:10.039027,0.1889657825231552,,
88,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083350289027,2024-10-04 23:09:10.289027,0.1878157705068588,,
89,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083350539027,2024-10-04 23:09:10.539027,0.1890779733657837,,
90,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083350789027,2024-10-04 23:09:10.789027,0.1918968856334686,,
91,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083351039027,2024-10-04 23:09:11.039027,0.1902560293674469,,
92,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083351289027,2024-10-04 23:09:11.289027,0.1920792013406753,,
93,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083351539027,2024-10-04 23:09:11.539027,0.1919950544834137,,
94,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083351789027,2024-10-04 23:09:11.789027,0.1870444267988205,,
95,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083352039027,2024-10-04 23:09:12.039027,0.1869041919708252,,
96,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083352289027,2024-10-04 23:09:12.289027,0.1865255236625671,,
97,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083352539027,2024-10-04 23:09:12.539027,0.1856840550899505,,
98,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083352789027,2024-10-04 23:09:12.789027,0.1877456456422805,,
99,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083353039027,2024-10-04 23:09:13.039027,0.1878017485141754,,
100,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083353289027,2024-10-04 23:09:13.289027,0.1879139393568039,,
101,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083353539027,2024-10-04 23:09:13.539027,0.1890639513731002,,
102,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083353789027,2024-10-04 23:09:13.789027,0.1875913888216018,,
103,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083354039027,2024-10-04 23:09:14.039027,0.1868480890989303,,
104,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083354289027,2024-10-04 23:09:14.289027,0.1871145516633987,,
105,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083354539027,2024-10-04 23:09:14.539027,0.1860487014055252,,
106,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083354789027,2024-10-04 23:09:14.789027,0.1881102919578552,,
107,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083355039027,2024-10-04 23:09:15.039027,0.1881944388151168,,
108,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083355289027,2024-10-04 23:09:15.289027,0.1889096796512603,,
109,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083355539027,2024-10-04 23:09:15.539027,0.1854175925254821,,
110,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083355789027,2024-10-04 23:09:15.789027,0.1865395456552505,,
111,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083356039027,2024-10-04 23:09:16.039027,0.1872407644987106,,
112,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083356289027,2024-10-04 23:09:16.289027,0.1867639422416687,,
113,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083356539027,2024-10-04 23:09:16.539027,0.1856279671192169,,
114,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083356789027,2024-10-04 23:09:16.789027,0.1867358982563018,,
115,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083357039027,2024-10-04 23:09:17.039027,0.1865255236625671,,
116,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083357289027,2024-10-04 23:09:17.289027,0.1879560202360153,,
117,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083357539027,2024-10-04 23:09:17.539027,0.1883206516504287,,
118,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083357789027,2024-10-04 23:09:17.789027,0.187535285949707,,
119,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083358039027,2024-10-04 23:09:18.039027,0.1882084608078003,,
120,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083358289027,2024-10-04 23:09:18.289027,0.1867218613624572,,
121,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083358539027,2024-10-04 23:09:18.539027,0.1856560111045837,,
122,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083358789027,2024-10-04 23:09:18.789027,0.1865255236625671,,
123,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083359039027,2024-10-04 23:09:19.039027,0.1869602799415588,,
124,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083359289027,2024-10-04 23:09:19.289027,0.1876334547996521,,
125,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083359539027,2024-10-04 23:09:19.539027,0.1864834576845169,,
126,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083359789027,2024-10-04 23:09:19.789027,0.1884188205003738,,
127,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083360039027,2024-10-04 23:09:20.039027,0.1870023608207702,,
128,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083360289027,2024-10-04 23:09:20.289027,0.1874090582132339,,
129,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083360539027,2024-10-04 23:09:20.539027,0.1866236925125122,,
130,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083360789027,2024-10-04 23:09:20.789027,0.1846883296966552,,
131,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083361039027,2024-10-04 23:09:21.039027,0.1870865076780319,,
132,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083361289027,2024-10-04 23:09:21.289027,0.191910907626152,,
133,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083361539027,2024-10-04 23:09:21.539027,0.1875773519277572,,
134,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083361789027,2024-10-04 23:09:21.789027,0.1867639422416687,,
135,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083362039027,2024-10-04 23:09:22.039027,0.1920511573553085,,
136,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083362289027,2024-10-04 23:09:22.289027,0.1939164102077484,,
137,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083362539027,2024-10-04 23:09:22.539027,0.1935938447713852,,
138,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083362789027,2024-10-04 23:09:22.789027,0.1937340945005417,,
139,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083363039027,2024-10-04 23:09:23.039027,0.1936639696359634,,
140,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083363289027,2024-10-04 23:09:23.289027,0.1931310445070266,,
141,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083363539027,2024-10-04 23:09:23.539027,0.1949682384729385,,
142,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083363789027,2024-10-04 23:09:23.789027,0.1941828727722168,,
143,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083364039027,2024-10-04 23:09:24.039027,0.1932151913642883,,
144,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083364289027,2024-10-04 23:09:24.289027,0.1941407918930053,,
145,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083364539027,2024-10-04 23:09:24.539027,0.194603607058525,,
146,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083364789027,2024-10-04 23:09:24.789027,0.1924859136343002,,
147,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083365039027,2024-10-04 23:09:25.039027,0.190480425953865,,
148,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083365289027,2024-10-04 23:09:25.289027,0.1862871050834655,,
149,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083365539027,2024-10-04 23:09:25.539027,0.1877035796642303,,
150,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083365789027,2024-10-04 23:09:25.789027,0.1871706545352935,,
151,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083366039027,2024-10-04 23:09:26.039027,0.186932235956192,,
152,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083366289027,2024-10-04 23:09:26.289027,0.1871706545352935,,
153,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083366539027,2024-10-04 23:09:26.539027,0.1898633390665054,,
154,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083366789027,2024-10-04 23:09:26.789027,0.1895548105239868,,
155,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083367039027,2024-10-04 23:09:27.039027,0.184618204832077,,
156,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083367289027,2024-10-04 23:09:27.289027,0.1847584396600723,,
157,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083367539027,2024-10-04 23:09:27.539027,0.1867639422416687,,
158,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083367789027,2024-10-04 23:09:27.789027,0.1868200451135635,,
159,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083368039027,2024-10-04 23:09:28.039027,0.1867358982563018,,
160,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083368289027,2024-10-04 23:09:28.289027,0.1878999173641204,,
161,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083368539027,2024-10-04 23:09:28.539027,0.189344435930252,,
162,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083368789027,2024-10-04 23:09:28.789027,0.1874511390924453,,
163,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083369039027,2024-10-04 23:09:29.039027,0.1875493079423904,,
164,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083369289027,2024-10-04 23:09:29.289027,0.185473695397377,,
165,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083369539027,2024-10-04 23:09:29.539027,0.1855999082326889,,
166,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083369789027,2024-10-04 23:09:29.789027,0.1867218613624572,,
167,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083370039027,2024-10-04 23:09:30.039027,0.1844639331102371,,
168,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083370289027,2024-10-04 23:09:30.289027,0.1832578331232071,,
169,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083370539027,2024-10-04 23:09:30.539027,0.1832718551158905,,
170,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083370789027,2024-10-04 23:09:30.789027,0.1830895394086837,,
171,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083371039027,2024-10-04 23:09:31.039027,0.1832017302513122,,
172,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083371289027,2024-10-04 23:09:31.289027,0.1833700239658355,,
173,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083371539027,2024-10-04 23:09:31.539027,0.1836224645376205,,
174,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083371789027,2024-10-04 23:09:31.789027,0.1831736862659454,,
175,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083372039027,2024-10-04 23:09:32.039027,0.1824023425579071,,
176,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083372289027,2024-10-04 23:09:32.289027,0.1821499019861221,,
177,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083372539027,2024-10-04 23:09:32.539027,0.1819114834070205,,
178,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083372789027,2024-10-04 23:09:32.789027,0.1816169768571853,,
179,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083373039027,2024-10-04 23:09:33.039027,0.1808876991271972,,
180,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083373289027,2024-10-04 23:09:33.289027,0.182023674249649,,
181,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083373539027,2024-10-04 23:09:33.539027,0.184337705373764,,
182,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083373789027,2024-10-04 23:09:33.789027,0.1833980679512024,,
183,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083374039027,2024-10-04 23:09:34.039027,0.184590145945549,,
184,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083374289027,2024-10-04 23:09:34.289027,0.1843096613883972,,
185,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083374539027,2024-10-04 23:09:34.539027,0.187282845377922,,
186,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083374789027,2024-10-04 23:09:34.789027,0.1868480890989303,,
187,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083375039027,2024-10-04 23:09:35.039027,0.183762714266777,,
188,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083375289027,2024-10-04 23:09:35.289027,0.1828511208295822,,
189,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083375539027,2024-10-04 23:09:35.539027,0.1835803985595703,,
190,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083375789027,2024-10-04 23:09:35.789027,0.1832438111305236,,
191,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083376039027,2024-10-04 23:09:36.039027,0.182907223701477,,
192,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083376289027,2024-10-04 23:09:36.289027,0.1856980770826339,,
193,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083376539027,2024-10-04 23:09:36.539027,0.1842675954103469,,
194,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083376789027,2024-10-04 23:09:36.789027,0.1846602708101272,,
195,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083377039027,2024-10-04 23:09:37.039027,0.177900493144989,,
196,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083377289027,2024-10-04 23:09:37.289027,0.1720803529024124,,
197,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083377539027,2024-10-04 23:09:37.539027,0.1714773029088974,,
198,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083377789027,2024-10-04 23:09:37.789027,0.1668913066387176,,
199,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083378039027,2024-10-04 23:09:38.039027,0.163357138633728,,
200,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083378289027,2024-10-04 23:09:38.289027,0.1605662703514099,,
201,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083378539027,2024-10-04 23:09:38.539027,0.1594583392143249,,
202,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083378789027,2024-10-04 23:09:38.789027,0.1595565229654312,,
203,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083379039027,2024-10-04 23:09:39.039027,0.1542412489652633,,
204,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083379289027,2024-10-04 23:09:39.289027,0.1521936804056167,,
205,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083379539027,2024-10-04 23:09:39.539027,0.1513802707195282,,
206,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083379789027,2024-10-04 23:09:39.789027,0.1529930830001831,,
207,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083380039027,2024-10-04 23:09:40.039027,0.1638059318065643,,
208,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083380289027,2024-10-04 23:09:40.289027,0.1690650880336761,,
209,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083380539027,2024-10-04 23:09:40.539027,0.1777462214231491,,
210,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083380789027,2024-10-04 23:09:40.789027,0.1815047711133957,,
211,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083381039027,2024-10-04 23:09:41.039027,0.1812803894281387,,
212,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083381289027,2024-10-04 23:09:41.289027,0.181420624256134,,
213,1-1-001,2024-10-04 23:11:18.168359,eda,Pre,1728083381539027,2024-10-04 23:09:41.539027,0.1757687777280807,,
